county,date,total_doses,one_dose,vaccinated,boosted
Andrews,2021-07-24,12115,6590,5771,
Andrews,2021-07-25,12149,6622,5773,
Andrews,2021-07-26,12155,6628,5773,
Andrews,2021-07-27,12159,6632,5773,
Andrews,2021-07-28,12187,6654,5783,
Andrews,2021-07-29,12202,6667,5788,
Andrews,2021-07-30,12248,6697,5806,
Andrews,2021-07-31,12309,6756,5808,
Andrews,2021-08-01,12346,6782,5822,
Andrews,2021-08-02,12353,6787,5824,
Andrews,2021-08-03,12360,6792,5826,
Andrews,2021-08-04,12430,6835,5853,
Andrews,2021-08-05,12497,6886,5871,
Andrews,2021-08-06,12513,6898,5875,
Andrews,2021-08-07,12528,6908,5880,
Andrews,2021-08-08,12591,6969,5884,
Andrews,2021-08-09,12602,6979,5885,
Andrews,2021-08-10,12610,6986,5886,
Andrews,2021-08-11,12699,7044,5917,
Andrews,2021-08-12,12756,7090,5931,
Andrews,2021-08-13,12816,7135,5950,
Andrews,2021-08-14,12863,7178,5955,
Andrews,2021-08-15,12895,7198,5969,
Andrews,2021-08-16,12912,7210,5975,
Andrews,2021-08-17,12943,7228,5989,
Andrews,2021-08-18,12994,7265,6003,
Andrews,2021-08-19,13039,7304,6009,
Andrews,2021-08-20,13081,7318,6037,
Andrews,2021-08-21,13147,7344,6077,
Andrews,2021-08-22,13243,7386,6133,
Andrews,2021-08-23,13256,7392,6140,
Andrews,2021-08-24,13268,7397,6147,
Andrews,2021-08-25,13350,7447,6181,
Andrews,2021-08-26,13381,7470,6189,
Andrews,2021-08-27,13437,7506,6210,
Andrews,2021-08-28,13491,7542,6229,
Andrews,2021-08-29,13569,7591,6262,
Andrews,2021-08-30,13579,7594,6270,
Andrews,2021-08-31,13594,7600,6279,
Andrews,2021-09-01,13664,7612,6337,
Andrews,2021-09-02,13734,7643,6377,
Andrews,2021-09-03,13834,7702,6418,
Andrews,2021-09-04,13849,7712,6423,
Andrews,2021-09-05,13912,7735,6463,
Andrews,2021-09-06,13923,7739,6470,
Andrews,2021-09-07,13929,7742,6473,
Andrews,2021-09-08,13949,7747,6488,
Andrews,2021-09-09,14009,7770,6525,
Andrews,2021-09-10,14112,7858,6540,
Andrews,2021-09-11,14153,7873,6566,
Andrews,2021-09-12,14186,7883,6589,
Andrews,2021-09-13,14198,7885,6599,
Andrews,2021-09-14,14210,7893,6604,
Andrews,2021-09-15,14267,7913,6641,
Andrews,2021-09-16,14324,7927,6685,
Andrews,2021-09-17,14370,7944,6714,
Andrews,2021-09-18,14415,7963,6740,
Andrews,2021-09-19,14458,7980,6766,
Andrews,2021-09-20,14463,7982,6769,
Andrews,2021-09-21,14472,7990,6770,
Andrews,2021-09-22,14531,8008,6811,
Andrews,2021-09-23,14586,8034,6840,
Andrews,2021-09-24,14626,8053,6861,
Andrews,2021-09-27,14883,8083,6910,
Andrews,2021-09-28,14907,8094,6917,
Andrews,2021-09-29,14939,8106,6930,
Andrews,2021-09-30,15005,8125,6965,
Andrews,2021-10-01,15154,8147,7045,
Andrews,2021-10-02,15181,8154,7063,
Andrews,2021-10-03,15224,8171,7083,
Andrews,2021-10-04,15229,8173,7083,
Andrews,2021-10-05,15254,8179,7094,
Andrews,2021-10-07,15319,8192,7125,
Andrews,2021-10-08,15400,8206,7138,
Andrews,2021-10-09,15428,8216,7146,
Andrews,2021-10-10,15443,8217,7159,
Andrews,2021-10-11,15444,8219,7158,
Andrews,2021-10-12,15446,8217,7162,
Andrews,2021-10-13,15466,8222,7172,
Andrews,2021-10-14,15494,8235,7181,
Andrews,2021-10-15,15560,8246,7196,
Andrews,2021-10-16,15587,8254,7211,
Andrews,2021-10-17,15618,8260,7232,
Andrews,2021-10-18,15621,8260,7235,
Andrews,2021-10-19,15629,8260,7239,
Andrews,2021-10-20,15645,8260,7252,
Andrews,2021-10-21,15676,8269,7271,
Andrews,2021-10-22,15751,8284,7299,
Andrews,2021-10-23,15769,8289,7307,
Andrews,2021-10-24,15791,8296,7319,
Andrews,2021-10-25,15788,8294,7317,
Andrews,2021-10-26,15820,8296,7319,
Andrews,2021-10-27,15868,8299,7332,
Andrews,2021-10-28,15997,8308,7344,
Andrews,2021-10-29,16101,8316,7360,
Andrews,2021-10-30,16133,8315,7365,
Andrews,2021-10-31,16131,8314,7366,
Andrews,2021-11-01,16133,8314,7366,
Andrews,2021-11-02,16154,8324,7373,
Andrews,2021-11-03,16216,8336,7384,
Andrews,2021-11-04,16261,8345,7400,
Andrews,2021-11-05,16324,8358,7431,
Andrews,2021-11-06,16375,8377,7448,
Andrews,2021-11-07,16418,8387,7453,
Andrews,2021-11-08,16422,8387,7455,
Andrews,2021-11-09,16431,8390,7457,
Andrews,2021-11-10,16476,8419,7462,
Andrews,2021-11-11,16584,8435,7471,
Andrews,2021-11-12,16691,8469,7484,
Andrews,2021-11-13,16699,8471,7487,
Andrews,2021-11-14,16704,8472,7490,
Andrews,2021-11-15,16704,8472,7490,
Andrews,2021-11-16,16740,8489,7496,
Andrews,2021-11-17,16821,8505,7508,
Andrews,2021-11-18,16908,8525,7515,
Andrews,2021-11-19,17020,8544,7525,
Andrews,2021-11-20,17067,8555,7534,
Andrews,2021-11-21,17104,8567,7540,
Andrews,2021-11-22,17105,8567,7541,
Andrews,2021-11-23,17109,8569,7542,
Andrews,2021-11-24,17143,8581,7545,
Andrews,2021-11-29,17196,8594,7560,
Andrews,2021-11-30,17205,8597,7564,
Andrews,2021-12-01,17255,8612,7580,
Andrews,2021-12-02,17337,8623,7594,
Andrews,2021-12-03,17485,8657,7628,
Andrews,2021-12-04,17495,8656,7629,
Andrews,2021-12-05,17529,8659,7633,
Andrews,2021-12-06,17536,8661,7633,
Andrews,2021-12-07,17545,8661,7639,
Andrews,2021-12-08,17610,8682,7643,
Andrews,2021-12-09,17705,8697,7664,
Andrews,2021-12-10,17764,8708,7679,
Andrews,2021-12-11,17781,8712,7685,
Andrews,2021-12-12,17815,8718,7694,
Andrews,2021-12-13,17812,8716,7693,1737
Andrews,2021-12-14,17828,8725,7698,1739
Andrews,2021-12-16,17890,8738,7690,1770
Andrews,2021-12-17,17942,8737,7691,1822
Andrews,2021-12-18,17961,8739,7690,1840
Andrews,2021-12-19,18005,8757,7694,1862
Andrews,2021-12-20,18004,8757,7693,1862
Andrews,2021-12-21,18007,8756,7692,1867
Andrews,2021-12-22,18047,8766,7703,1886
Andrews,2021-12-23,18087,8771,7711,1913
Andrews,2021-12-27,18176,8787,7737,1961
Andrews,2021-12-28,18180,8788,7738,1964
Andrews,2021-12-29,18190,8793,7740,1967
Andrews,2021-12-30,18259,8807,7760,2003
Andrews,2022-01-03,18372,8832,7784,2069
Andrews,2022-01-04,18438,8847,7801,2103
Andrews,2022-01-05,18486,8862,7815,2121
Andrews,2022-01-06,18550,8873,7831,2158
Andrews,2022-01-07,18623,8898,7842,2197
Andrews,2022-01-08,18633,8901,7843,2203
Andrews,2022-01-09,18694,8920,7857,2231
Andrews,2022-01-10,18695,8920,7857,2232
Andrews,2022-01-11,18701,8923,7859,2233
Andrews,2022-01-12,18739,8934,7868,2253
Andrews,2022-01-13,18780,8937,7873,2286
Andrews,2022-01-14,18851,8959,7886,2322
Andrews,2022-01-15,18864,8962,7888,2332
Andrews,2022-01-16,18866,8963,7888,2333
Andrews,2022-01-17,18867,8963,7888,2334
Andrews,2022-01-18,18915,8974,7897,2362
Andrews,2022-01-19,18920,8976,7899,2363
Andrews,2022-01-20,18971,8983,7908,2398
Andrews,2022-01-21,19026,8997,7924,2423
Andrews,2022-01-22,19031,8998,7926,2425
Andrews,2022-01-23,19042,9000,7927,2433
Andrews,2022-01-24,19042,9000,7926,2433
Andrews,2022-01-25,19054,9001,7932,2438
Andrews,2022-01-26,19084,9006,7943,2452
Andrews,2022-01-27,19110,9011,7949,2467
Andrews,2022-01-28,19145,9023,7961,2479
Andrews,2022-01-29,19151,9025,7964,2480
Andrews,2022-01-30,19167,9027,7968,2490
Andrews,2022-01-31,19168,9028,7968,2490
Andrews,2022-02-01,19172,9028,7970,2492
Andrews,2022-02-02,19192,9034,7976,2500
Andrews,2022-02-03,19211,9042,7982,2505
Andrews,2022-02-04,19228,9047,7985,2514
Andrews,2022-02-05,19241,9048,7989,2522
Andrews,2022-02-06,19258,9055,7996,2525
Andrews,2022-02-07,19264,9057,7998,2527
Andrews,2022-02-08,19267,9059,7999,2528
Andrews,2022-02-09,19275,9058,8004,2532
Andrews,2022-02-10,19305,9068,8012,2543
Andrews,2022-02-11,19344,9073,8032,2557
Andrews,2022-02-12,19360,9074,8039,2565
Andrews,2022-02-13,19373,9077,8048,2566
Andrews,2022-02-14,19375,9078,8048,2567
Andrews,2022-02-15,19377,9080,8049,2567
Andrews,2022-02-16,19377,9080,8049,2567
Andrews,2022-02-17,19378,9080,8049,2568
Andrews,2022-02-18,19448,9102,8067,2598
Andrews,2022-02-19,19464,9106,8072,2605
Andrews,2022-02-20,19470,9107,8073,2609
Andrews,2022-02-21,19470,9107,8073,2609
Andrews,2022-02-22,19471,9108,8073,2609
Andrews,2022-02-23,19478,9111,8072,2614
Andrews,2022-02-24,19480,9113,8073,2614
Andrews,2022-02-25,19518,9118,8087,2636
Andrews,2022-02-26,19538,9122,8096,2643
Andrews,2022-02-27,19543,9122,8097,2647
Andrews,2022-02-28,19545,9123,8097,2648
Andrews,2022-03-01,19555,9128,8101,2649
Andrews,2022-03-02,19557,9128,8102,2650
Andrews,2022-03-03,19557,9128,8102,2650
Andrews,2022-03-04,19583,9131,8109,2666
Andrews,2022-03-05,19611,9138,8114,2682
Andrews,2022-03-06,19615,9138,8116,2684
Andrews,2022-03-07,19615,9138,8116,2684
Andrews,2022-03-08,19621,9139,8116,2689
Andrews,2022-03-09,19624,9138,8118,2690
Andrews,2022-03-10,19633,9138,8120,2697
Andrews,2022-03-11,19653,9139,8131,2705
Andrews,2022-03-12,19652,9137,8131,2706
Andrews,2022-03-13,19656,9140,8132,2706
Andrews,2022-03-14,19656,9140,8132,2706
Andrews,2022-03-15,19662,9142,8134,2708
Andrews,2022-03-16,19672,9145,8137,2712
Andrews,2022-03-17,19674,9145,8138,2713
Andrews,2022-03-18,19693,9151,8140,2724
Andrews,2022-03-19,19698,9153,8140,2727
Andrews,2022-03-20,19700,9154,8140,2728
Andrews,2022-03-21,19701,9155,8140,2728
Andrews,2022-03-22,19703,9158,8139,2728
Angelina,2020-12-24,239,239,0,
Angelina,2020-12-29,439,439,0,
Angelina,2020-12-30,652,652,0,
Angelina,2021-01-01,985,985,0,
Angelina,2021-01-02,984,984,0,
Angelina,2021-01-03,987,987,0,
Angelina,2021-01-05,1119,1119,0,
Angelina,2021-01-06,1342,1339,3,
Angelina,2021-01-07,1823,1820,3,
Angelina,2021-01-08,2236,2231,5,
Angelina,2021-01-09,2828,2820,8,
Angelina,2021-01-10,3006,2996,10,
Angelina,2021-01-11,3009,2999,10,
Angelina,2021-01-12,3310,3299,11,
Angelina,2021-01-13,3471,3460,11,
Angelina,2021-01-14,3633,3618,15,
Angelina,2021-01-15,3774,3756,18,
Angelina,2021-01-16,4307,4289,18,
Angelina,2021-01-17,4434,4416,18,
Angelina,2021-01-18,4606,4588,18,
Angelina,2021-01-19,4698,4680,18,
Angelina,2021-01-20,4827,4744,83,
Angelina,2021-01-21,5077,4806,271,
Angelina,2021-01-22,5300,4913,387,
Angelina,2021-01-23,5449,5004,445,
Angelina,2021-01-24,5466,5019,447,
Angelina,2021-01-25,5542,5095,447,
Angelina,2021-01-26,5633,5150,483,
Angelina,2021-01-27,5759,5195,564,
Angelina,2021-01-28,6036,5271,765,
Angelina,2021-01-29,6248,5357,891,
Angelina,2021-01-30,6854,5790,1064,
Angelina,2021-01-31,6941,5836,1105,
Angelina,2021-02-01,7219,5978,1241,
Angelina,2021-02-03,7951,6227,1724,
Angelina,2021-02-04,8427,6384,2043,
Angelina,2021-02-06,10173,7263,2910,
Angelina,2021-02-07,10433,7317,3116,
Angelina,2021-02-08,10434,7321,3113,
Angelina,2021-02-09,10820,7400,3420,
Angelina,2021-02-10,11140,7566,3574,
Angelina,2021-02-11,11380,7660,3720,
Angelina,2021-02-12,12324,8460,3864,
Angelina,2021-02-13,12969,8841,4128,
Angelina,2021-02-14,13266,8992,4274,
Angelina,2021-02-15,13376,9028,4348,
Angelina,2021-02-16,13432,9073,4359,
Angelina,2021-02-17,13486,9114,4372,
Angelina,2021-02-18,13531,9118,4413,
Angelina,2021-02-19,13572,9135,4437,
Angelina,2021-02-20,13618,9170,4448,
Angelina,2021-02-21,13652,9198,4454,
Angelina,2021-02-22,13661,9206,4455,
Angelina,2021-02-23,13732,9239,4493,
Angelina,2021-02-24,14125,9273,4852,
Angelina,2021-02-25,14825,9893,4932,
Angelina,2021-02-26,15463,10348,5115,
Angelina,2021-02-27,15706,10449,5257,
Angelina,2021-02-28,15839,10565,5274,
Angelina,2021-03-01,16119,10627,5492,
Angelina,2021-03-02,16510,10748,5762,
Angelina,2021-03-03,16696,10869,5827,
Angelina,2021-03-04,17431,11547,5884,
Angelina,2021-03-05,18887,12238,6649,
Angelina,2021-03-06,19106,12367,6739,
Angelina,2021-03-07,19254,12457,6797,
Angelina,2021-03-08,19284,12484,6801,
Angelina,2021-03-09,19461,12623,6846,
Angelina,2021-03-10,19615,12711,6935,
Angelina,2021-03-11,19878,12871,7078,
Angelina,2021-03-12,20455,13385,7173,
Angelina,2021-03-13,20866,13746,7246,
Angelina,2021-03-14,21027,13860,7296,
Angelina,2021-03-15,21085,13904,7312,
Angelina,2021-03-16,21307,14102,7362,
Angelina,2021-03-17,22209,14274,8112,
Angelina,2021-03-18,22756,14568,8411,
Angelina,2021-03-19,23185,14911,8648,
Angelina,2021-03-20,23496,15200,8782,
Angelina,2021-03-21,24620,16304,8810,
Angelina,2021-03-22,24694,16375,8815,
Angelina,2021-03-23,24915,16586,8836,
Angelina,2021-03-24,25019,16688,8843,
Angelina,2021-03-25,25220,16843,8898,
Angelina,2021-03-26,26305,17866,8966,
Angelina,2021-03-27,26550,17987,9126,
Angelina,2021-03-28,26766,18121,9207,
Angelina,2021-03-29,26857,18174,9250,
Angelina,2021-03-30,27125,18339,9403,
Angelina,2021-03-31,27842,18518,9957,
Angelina,2021-04-01,28401,18731,10343,
Angelina,2021-04-02,29143,19054,10903,
Angelina,2021-04-03,30340,20125,11066,
Angelina,2021-04-04,30457,20179,11135,
Angelina,2021-04-05,30639,20273,11227,
Angelina,2021-04-06,30860,20382,11360,
Angelina,2021-04-07,31686,20557,12059,
Angelina,2021-04-08,32497,20806,12720,
Angelina,2021-04-09,32905,21035,12968,
Angelina,2021-04-10,33754,21755,13210,
Angelina,2021-04-11,33952,21919,13315,
Angelina,2021-04-12,34021,21965,13359,
Angelina,2021-04-13,34186,22073,13455,
Angelina,2021-04-14,34902,22202,14083,
Angelina,2021-04-15,36643,23240,14834,
Angelina,2021-04-16,37002,23334,15108,
Angelina,2021-04-17,37391,23618,15221,
Angelina,2021-04-18,37453,23652,15262,
Angelina,2021-04-19,37665,23843,15293,
Angelina,2021-04-20,37957,23999,15430,
Angelina,2021-04-21,38242,24090,15637,
Angelina,2021-04-22,39211,24184,16513,
Angelina,2021-04-23,39533,24316,16704,
Angelina,2021-04-24,39903,24525,16865,
Angelina,2021-04-25,40040,24610,16918,
Angelina,2021-04-26,40097,24637,16948,
Angelina,2021-04-27,40259,24698,17051,
Angelina,2021-04-28,40511,24768,17237,
Angelina,2021-04-29,41948,25028,18421,
Angelina,2021-04-30,42380,25199,18703,
Angelina,2021-05-01,42574,25287,18810,
Angelina,2021-05-02,42603,25298,18827,
Angelina,2021-05-03,42639,25328,18834,
Angelina,2021-05-04,42771,25352,18941,
Angelina,2021-05-05,42995,25425,19111,
Angelina,2021-05-06,44130,25517,20155,
Angelina,2021-05-07,44412,25667,20305,
Angelina,2021-05-09,44760,25796,20537,
Angelina,2021-05-10,44825,25805,20593,
Angelina,2021-05-11,44953,25837,20692,
Angelina,2021-05-12,45106,25877,20810,
Angelina,2021-05-13,45817,25995,21422,
Angelina,2021-05-14,46015,26096,21522,
Angelina,2021-05-15,46164,26197,21599,
Angelina,2021-05-16,46299,26250,21687,
Angelina,2021-05-17,46507,26368,21791,
Angelina,2021-05-18,46618,26440,21837,
Angelina,2021-05-19,46787,26511,21942,
Angelina,2021-05-20,47184,26572,22286,
Angelina,2021-05-21,47608,26783,22519,
Angelina,2021-05-22,47739,26866,22578,
Angelina,2021-05-23,47967,26989,22698,
Angelina,2021-05-24,48065,27047,22743,
Angelina,2021-05-25,48155,27105,22783,
Angelina,2021-05-26,48406,27192,22969,
Angelina,2021-05-27,48542,27263,23047,
Angelina,2021-05-28,48856,27460,23286,
Angelina,2021-05-29,49027,27576,23349,
Angelina,2021-05-30,49092,27608,23383,
Angelina,2021-05-31,49149,27633,23415,
Angelina,2021-06-01,49181,27642,23439,
Angelina,2021-06-02,49254,27685,23478,
Angelina,2021-06-03,49431,27772,23570,
Angelina,2021-06-04,49706,27872,23762,
Angelina,2021-06-05,49866,27961,23859,
Angelina,2021-06-06,49954,28005,23904,
Angelina,2021-06-07,50005,28037,23925,
Angelina,2021-06-08,50063,28067,23955,
Angelina,2021-06-09,50063,28067,23955,
Angelina,2021-06-10,50387,28241,24129,
Angelina,2021-06-11,50530,28275,24243,
Angelina,2021-06-12,50759,28372,24402,
Angelina,2021-06-13,50795,28381,24429,
Angelina,2021-06-14,50864,28419,24461,
Angelina,2021-06-15,50977,28488,24510,
Angelina,2021-06-16,51184,28602,24625,
Angelina,2021-06-17,51339,28655,24731,
Angelina,2021-06-18,51520,28724,24851,
Angelina,2021-06-19,51584,28745,24895,
Angelina,2021-06-20,51694,28793,24962,
Angelina,2021-06-21,51748,28809,25000,
Angelina,2021-06-22,51820,28831,25052,
Angelina,2021-06-23,51924,28884,25109,
Angelina,2021-06-24,52048,28939,25183,
Angelina,2021-06-25,52201,28998,25287,
Angelina,2021-06-26,52371,29061,25404,
Angelina,2021-06-27,52504,29102,25500,
Angelina,2021-06-28,52597,29178,25519,
Angelina,2021-06-29,52678,29213,25573,
Angelina,2021-06-30,52795,29277,25633,
Angelina,2021-07-01,52918,29320,25721,
Angelina,2021-07-02,53013,29368,25779,
Angelina,2021-07-03,53194,29471,25898,
Angelina,2021-07-04,53331,29556,25999,
Angelina,2021-07-05,53368,29579,26013,
Angelina,2021-07-06,53403,29594,26035,
Angelina,2021-07-07,53484,29631,26083,
Angelina,2021-07-08,53568,29671,26134,
Angelina,2021-07-09,53665,29711,26196,
Angelina,2021-07-10,53800,29779,26274,
Angelina,2021-07-11,53883,29834,26307,
Angelina,2021-07-12,53933,29863,26330,
Angelina,2021-07-13,54019,29911,26374,
Angelina,2021-07-14,54413,29968,26725,
Angelina,2021-07-15,54493,30012,26766,
Angelina,2021-07-16,54602,30081,26811,
Angelina,2021-07-17,54762,30205,26856,
Angelina,2021-07-18,54819,30243,26886,
Angelina,2021-07-19,54874,30281,26908,
Angelina,2021-07-20,54950,30343,26929,
Angelina,2021-07-21,55076,30443,26964,
Angelina,2021-07-22,55240,30572,27009,
Angelina,2021-07-23,55397,30684,27066,
Angelina,2021-07-24,55593,30810,27144,
Angelina,2021-07-25,55736,30925,27177,
Angelina,2021-07-26,55830,31003,27197,
Angelina,2021-07-27,55909,31065,27222,
Angelina,2021-07-28,56024,31139,27278,
Angelina,2021-07-29,56191,31279,27318,
Angelina,2021-07-30,56480,31520,27373,
Angelina,2021-07-31,56764,31743,27448,
Angelina,2021-08-01,56910,31849,27494,
Angelina,2021-08-02,57022,31909,27549,
Angelina,2021-08-03,57211,32062,27585,
Angelina,2021-08-04,57450,32263,27634,
Angelina,2021-08-05,57675,32452,27683,
Angelina,2021-08-06,57857,32607,27721,
Angelina,2021-08-07,58085,32788,27774,
Angelina,2021-08-08,58240,32909,27821,
Angelina,2021-08-09,58331,32976,27857,
Angelina,2021-08-10,58486,33100,27888,
Angelina,2021-08-11,58740,33309,27941,
Angelina,2021-08-12,59017,33498,28044,
Angelina,2021-08-13,59409,33840,28138,
Angelina,2021-08-14,59714,34065,28227,
Angelina,2021-08-15,59906,34198,28292,
Angelina,2021-08-16,59999,34254,28329,
Angelina,2021-08-17,60193,34388,28397,
Angelina,2021-08-18,60342,34493,28442,
Angelina,2021-08-19,60667,34693,28586,
Angelina,2021-08-20,60939,34854,28705,
Angelina,2021-08-21,61201,35003,28833,
Angelina,2021-08-22,61378,35101,28917,
Angelina,2021-08-23,61506,35162,28986,
Angelina,2021-08-24,61736,35277,29106,
Angelina,2021-08-25,61998,35422,29228,
Angelina,2021-08-26,62335,35639,29361,
Angelina,2021-08-27,62666,35846,29502,
Angelina,2021-08-28,63071,36035,29726,
Angelina,2021-08-29,63296,36153,29838,
Angelina,2021-08-30,63405,36198,29902,
Angelina,2021-08-31,63658,36337,30022,
Angelina,2021-09-01,63965,36467,30204,
Angelina,2021-09-02,64297,36577,30421,
Angelina,2021-09-03,64621,36756,30569,
Angelina,2021-09-04,64940,36917,30730,
Angelina,2021-09-05,65113,37009,30812,
Angelina,2021-09-06,65198,37055,30851,
Angelina,2021-09-07,65276,37094,30891,
Angelina,2021-09-08,65437,37151,30998,
Angelina,2021-09-09,65694,37278,31129,
Angelina,2021-09-10,66025,37445,31299,
Angelina,2021-09-11,66389,37610,31502,
Angelina,2021-09-12,66563,37692,31593,
Angelina,2021-09-13,66635,37726,31630,
Angelina,2021-09-14,66808,37815,31716,
Angelina,2021-09-15,67179,37976,31931,
Angelina,2021-09-16,67419,38069,32084,
Angelina,2021-09-17,67583,38161,32164,
Angelina,2021-09-18,67832,38261,32318,
Angelina,2021-09-19,68008,38335,32420,
Angelina,2021-09-20,68094,38372,32469,
Angelina,2021-09-21,68223,38431,32546,
Angelina,2021-09-22,68461,38532,32688,
Angelina,2021-09-23,68700,38610,32850,
Angelina,2021-09-24,68916,38676,33003,
Angelina,2021-09-27,69884,38832,33262,
Angelina,2021-09-28,70010,38871,33345,
Angelina,2021-09-29,70160,38906,33444,
Angelina,2021-09-30,70332,38950,33563,
Angelina,2021-10-01,70472,38999,33641,
Angelina,2021-10-02,70726,39053,33801,
Angelina,2021-10-03,70982,39108,33980,
Angelina,2021-10-04,71038,39128,34014,
Angelina,2021-10-05,71146,39170,34074,
Angelina,2021-10-07,71588,39311,34283,
Angelina,2021-10-08,71769,39352,34412,
Angelina,2021-10-09,71940,39405,34516,
Angelina,2021-10-10,72073,39439,34579,
Angelina,2021-10-11,72107,39445,34607,
Angelina,2021-10-12,72195,39470,34665,
Angelina,2021-10-13,72369,39521,34766,
Angelina,2021-10-14,72490,39553,34831,
Angelina,2021-10-15,72635,39600,34917,
Angelina,2021-10-16,72802,39657,35018,
Angelina,2021-10-17,72897,39695,35065,
Angelina,2021-10-18,72958,39718,35103,
Angelina,2021-10-19,73027,39742,35147,
Angelina,2021-10-20,73165,39780,35224,
Angelina,2021-10-21,73270,39818,35287,
Angelina,2021-10-22,73367,39849,35341,
Angelina,2021-10-23,73515,39891,35412,
Angelina,2021-10-24,73654,39910,35446,
Angelina,2021-10-25,73771,39931,35468,
Angelina,2021-10-26,73996,39956,35512,
Angelina,2021-10-27,74321,39991,35564,
Angelina,2021-10-28,74901,40089,35644,
Angelina,2021-10-29,75468,40131,35683,
Angelina,2021-10-30,75880,40173,35733,
Angelina,2021-10-31,76033,40199,35752,
Angelina,2021-11-01,76100,40202,35763,
Angelina,2021-11-02,76426,40244,35817,
Angelina,2021-11-03,76872,40283,35868,
Angelina,2021-11-04,77126,40313,35897,
Angelina,2021-11-05,77726,40362,35969,
Angelina,2021-11-06,77866,40385,35961,
Angelina,2021-11-07,77997,40401,35990,
Angelina,2021-11-08,78262,40466,36041,
Angelina,2021-11-09,78424,40497,36061,
Angelina,2021-11-10,78716,40550,36110,
Angelina,2021-11-11,78983,40600,36172,
Angelina,2021-11-12,79212,40635,36220,
Angelina,2021-11-13,79656,40679,36337,
Angelina,2021-11-14,79798,40700,36368,
Angelina,2021-11-15,79862,40711,36385,
Angelina,2021-11-16,79959,40725,36405,
Angelina,2021-11-17,80118,40754,36433,
Angelina,2021-11-18,80327,40794,36465,
Angelina,2021-11-19,80821,40916,36513,
Angelina,2021-11-20,81103,40983,36551,
Angelina,2021-11-21,81280,41045,36571,
Angelina,2021-11-22,81363,41062,36583,
Angelina,2021-11-23,81583,41112,36609,
Angelina,2021-11-24,81827,41177,36640,
Angelina,2021-11-29,82392,41312,36760,
Angelina,2021-11-30,82559,41342,36801,
Angelina,2021-12-01,82833,41401,36860,
Angelina,2021-12-02,83070,41457,36926,
Angelina,2021-12-03,83663,41579,37013,
Angelina,2021-12-04,84028,41630,37075,
